gesture,point_0_x,point_0_y,point_0_z,point_1_x,point_1_y,point_1_z,point_2_x,point_2_y,point_2_z,point_3_x,point_3_y,point_3_z,point_4_x,point_4_y,point_4_z,point_5_x,point_5_y,point_5_z,point_6_x,point_6_y,point_6_z,point_7_x,point_7_y,point_7_z,point_8_x,point_8_y,point_8_z,point_9_x,point_9_y,point_9_z,point_10_x,point_10_y,point_10_z,point_11_x,point_11_y,point_11_z,point_12_x,point_12_y,point_12_z,point_13_x,point_13_y,point_13_z,point_14_x,point_14_y,point_14_z,point_15_x,point_15_y,point_15_z,point_16_x,point_16_y,point_16_z,point_17_x,point_17_y,point_17_z,point_18_x,point_18_y,point_18_z,point_19_x,point_19_y,point_19_z,point_20_x,point_20_y,point_20_z
Adios,0.6849595904350281,0.6608870029449463,1.2765332257913542e-07,0.6604557633399963,0.6204548478126526,-0.008089551702141762,0.6540515422821045,0.5679836869239807,-0.010355975478887558,0.6566148400306702,0.5278525352478027,-0.012668412178754807,0.6575868725776672,0.49596619606018066,-0.014916830696165562,0.6950235366821289,0.5306503772735596,-0.0017849591095000505,0.7005841135978699,0.48023727536201477,-0.009830051101744175,0.7051497101783752,0.45030656456947327,-0.01756538450717926,0.7105358839035034,0.42695367336273193,-0.023073051124811172,0.717899739742279,0.5383204817771912,-0.005008085630834103,0.7300087213516235,0.4847559332847595,-0.010451049543917179,0.7377691864967346,0.45209211111068726,-0.017543591558933258,0.7454326152801514,0.42693012952804565,-0.022984826937317848,0.7368088364601135,0.5549295544624329,-0.01009659469127655,0.7536168694496155,0.5076414346694946,-0.016410866752266884,0.7623723745346069,0.4785121977329254,-0.02160399779677391,0.7695728540420532,0.45470917224884033,-0.025571847334504128,0.7523443698883057,0.579800009727478,-0.016230612993240356,0.7706640362739563,0.5493180155754089,-0.021981341764330864,0.7796729803085327,0.5281566977500916,-0.02372780442237854,0.7866519093513489,0.5094931125640869,-0.02481193095445633
Adios,0.6834040880203247,0.6620582342147827,1.0606362366161193e-07,0.6598708033561707,0.6219068765640259,-0.00770277064293623,0.6534304022789001,0.5693694353103638,-0.009926867671310902,0.6559418439865112,0.5288565158843994,-0.012463393621146679,0.6572216749191284,0.49664101004600525,-0.014673794619739056,0.6949425935745239,0.5312595367431641,2.4234179363702424e-05,0.6996933817863464,0.4802981913089752,-0.008129289373755455,0.704287052154541,0.45083481073379517,-0.016055870801210403,0.7099942564964294,0.4277019500732422,-0.02167546935379505,0.7176421880722046,0.5380147695541382,-0.0033087367191910744,0.7302600741386414,0.484896719455719,-0.008868269622325897,0.737822413444519,0.4522770643234253,-0.01584593951702118,0.7454274296760559,0.4268036484718323,-0.02114328369498253,0.7368077039718628,0.5543084740638733,-0.008645287714898586,0.7541226744651794,0.5077878832817078,-0.01465533021837473,0.7636224031448364,0.47913575172424316,-0.01938907615840435,0.7717355489730835,0.4559641480445862,-0.023003580048680305,0.7525084018707275,0.5793887972831726,-0.015126966871321201,0.7710530161857605,0.5491270422935486,-0.020103102549910545,0.7801786065101624,0.5276440382003784,-0.02142748422920704,0.787345826625824,0.5083081126213074,-0.022250836715102196
Adios,0.6669244766235352,0.6290576457977295,1.9589730015923124e-07,0.6406151652336121,0.5912694334983826,-0.01126394234597683,0.6302880048751831,0.5455281734466553,-0.01763707585632801,0.6325723528862,0.5109068155288696,-0.024068087339401245,0.6315113306045532,0.48493245244026184,-0.030313296243548393,0.662221372127533,0.4844573736190796,-0.005010074935853481,0.6684898138046265,0.43336212635040283,-0.016526030376553535,0.6710623502731323,0.4013654589653015,-0.027134345844388008,0.6727080941200256,0.3758202791213989,-0.03443652763962746,0.6848310828208923,0.48865634202957153,-0.008852268569171429,0.6925938725471497,0.43535876274108887,-0.01882179081439972,0.6957463026046753,0.39953553676605225,-0.028344612568616867,0.6972342729568481,0.3694709241390228,-0.034699633717536926,0.7046937942504883,0.5023530125617981,-0.015178208239376545,0.7150141596794128,0.45118939876556396,-0.024609480053186417,0.7200819253921509,0.41606447100639343,-0.03150487318634987,0.7229058146476746,0.385826051235199,-0.03592827171087265,0.7229685187339783,0.5257364511489868,-0.02293531596660614,0.7345543503761292,0.48673194646835327,-0.030867036432027817,0.7391234040260315,0.4595693051815033,-0.03345143422484398,0.7410641312599182,0.4352642297744751,-0.03453890606760979
Adios,0.5945528149604797,0.6036055684089661,1.9476303236842796e-07,0.5601313710212708,0.5909074544906616,-0.015887390822172165,0.535849928855896,0.5540258884429932,-0.025348370894789696,0.5251460671424866,0.5194258093833923,-0.03348100557923317,0.518558144569397,0.49224674701690674,-0.041511230170726776,0.5622052550315857,0.4983561038970947,-0.0175338052213192,0.5566836595535278,0.45392298698425293,-0.03248841315507889,0.5527040958404541,0.4222073256969452,-0.04466405510902405,0.550783634185791,0.39738577604293823,-0.052898701280355453,0.5855053663253784,0.49109765887260437,-0.0189990047365427,0.5819798111915588,0.44159063696861267,-0.03304484486579895,0.5793039202690125,0.40397700667381287,-0.044589415192604065,0.578255295753479,0.37103384733200073,-0.05205236002802849,0.6105492115020752,0.49335232377052307,-0.022386660799384117,0.6097017526626587,0.4421471059322357,-0.03604476526379585,0.6093472838401794,0.4049959182739258,-0.04481977969408035,0.6101659536361694,0.37368181347846985,-0.049748752266168594,0.636920154094696,0.5044012069702148,-0.0270170196890831,0.6450413465499878,0.4620283544063568,-0.038480035960674286,0.6480262875556946,0.4318128824234009,-0.043298326432704926,0.6504424810409546,0.4044450521469116,-0.04548480734229088
Adios,0.5601193904876709,0.6347914338111877,1.8627176245900046e-07,0.5249845385551453,0.6137356758117676,-0.010633962228894234,0.5056869387626648,0.5676059126853943,-0.014068054035305977,0.4954628348350525,0.5287826061248779,-0.017598185688257217,0.481803834438324,0.502310037612915,-0.02115362137556076,0.5275791883468628,0.5085780620574951,-0.0019418279407545924,0.5193196535110474,0.4612235426902771,-0.010959137231111526,0.5137457251548767,0.42795276641845703,-0.019868358969688416,0.5099635720252991,0.4017341434955597,-0.026603223755955696,0.5503227114677429,0.503255307674408,-0.005201262421905994,0.5493497252464294,0.4521034061908722,-0.012155799195170403,0.5490202903747559,0.41759932041168213,-0.020808856934309006,0.5487899780273438,0.38924944400787354,-0.027209753170609474,0.5736526846885681,0.5080776810646057,-0.010771465487778187,0.5762093663215637,0.4595673084259033,-0.01835286244750023,0.5779531002044678,0.42740368843078613,-0.024993441998958588,0.5787221789360046,0.39949923753738403,-0.029817845672369003,0.5982337594032288,0.5235956907272339,-0.017847498878836632,0.6076255440711975,0.48477745056152344,-0.024873891845345497,0.6107968091964722,0.45895373821258545,-0.028077032417058945,0.6120579838752747,0.43631404638290405,-0.030072234570980072
Adios,0.5579403042793274,0.644049882888794,1.6103966515856882e-07,0.5218288898468018,0.6247996687889099,-0.010618224740028381,0.49707430601119995,0.5824063420295715,-0.015000979416072369,0.48500561714172363,0.5442838668823242,-0.019584042951464653,0.4715890884399414,0.5147269368171692,-0.023837866261601448,0.5129907131195068,0.520652174949646,-0.0028489462565630674,0.4962562024593353,0.47532305121421814,-0.01288441102951765,0.484322190284729,0.44615253806114197,-0.02225148305296898,0.47562476992607117,0.4206274151802063,-0.02931356057524681,0.5344740748405457,0.5117835998535156,-0.006394179072231054,0.5246320366859436,0.4549424946308136,-0.014283079653978348,0.5179350972175598,0.41939884424209595,-0.02229260466992855,0.5130730867385864,0.39103448390960693,-0.028163045644760132,0.5582497715950012,0.5159759521484375,-0.01241299044340849,0.5559256076812744,0.4611555337905884,-0.02194487676024437,0.5543670654296875,0.4268453121185303,-0.029376698657870293,0.5525454878807068,0.3977090120315552,-0.03466818481683731,0.5836209058761597,0.5309843420982361,-0.019658302888274193,0.5951030254364014,0.49169856309890747,-0.028516709804534912,0.6010950207710266,0.4644984304904938,-0.03291850909590721,0.6047937870025635,0.4396079480648041,-0.03596583381295204
Adios,0.5781119465827942,0.6389333009719849,1.3448169511320884e-07,0.5410887598991394,0.6198980212211609,-0.01097278855741024,0.5165811777114868,0.5748952627182007,-0.015643488615751266,0.5060693621635437,0.5325929522514343,-0.02023845911026001,0.4921143352985382,0.5021589398384094,-0.02462548390030861,0.528349757194519,0.5145099759101868,-0.004276109393686056,0.5161756873130798,0.463999480009079,-0.015588073991239071,0.509972095489502,0.4316633939743042,-0.026008205488324165,0.5060358643531799,0.4028732180595398,-0.033478427678346634,0.5518060922622681,0.5038645267486572,-0.007309011183679104,0.5437000393867493,0.44923368096351624,-0.015666985884308815,0.5398749709129333,0.415639728307724,-0.023920927196741104,0.5372031927108765,0.3869779109954834,-0.030007479712367058,0.5760864019393921,0.5032737851142883,-0.012577622197568417,0.5716153979301453,0.45097118616104126,-0.02052629180252552,0.5694581866264343,0.4178289771080017,-0.02418685331940651,0.5678894519805908,0.38937681913375854,-0.02682843804359436,0.6015114784240723,0.5114120841026306,-0.01942775957286358,0.6007293462753296,0.4675149619579315,-0.02563248947262764,0.5995103120803833,0.43916434049606323,-0.026016514748334885,0.5979938507080078,0.41451817750930786,-0.025944853201508522
Adios,0.5779048800468445,0.6382216811180115,1.593576541836228e-07,0.5407488346099854,0.617972195148468,-0.01092303916811943,0.5166818499565125,0.5735581517219543,-0.015145690180361271,0.5072743892669678,0.5308483242988586,-0.019262606278061867,0.4944167137145996,0.49945294857025146,-0.023211779072880745,0.527941882610321,0.5135981440544128,-0.0036712654400616884,0.5146453976631165,0.4632272720336914,-0.014842398464679718,0.5078791379928589,0.4308721423149109,-0.025030354037880898,0.5038833022117615,0.4016578197479248,-0.032337650656700134,0.5518712997436523,0.5030378103256226,-0.006786796730011702,0.5440430045127869,0.44912105798721313,-0.014551308006048203,0.54105544090271,0.41666537523269653,-0.022396158427000046,0.5396026372909546,0.3880545496940613,-0.02836163155734539,0.5761195421218872,0.5029239058494568,-0.01224709115922451,0.5725407004356384,0.4528663754463196,-0.01997101679444313,0.5709100365638733,0.42211347818374634,-0.023562222719192505,0.56972336769104,0.3945857882499695,-0.026381149888038635,0.6010246872901917,0.5123714208602905,-0.019333509728312492,0.6011524796485901,0.47116586565971375,-0.02556772716343403,0.6008135080337524,0.445595920085907,-0.026056263595819473,0.5998672842979431,0.4226575195789337,-0.026224425062537193
Adios,0.6520280838012695,0.6065058708190918,1.8758400699425692e-07,0.623803973197937,0.5763105154037476,-0.015193435363471508,0.6103154420852661,0.527287483215332,-0.02339698188006878,0.6076804995536804,0.4854506552219391,-0.030597662553191185,0.6056633591651917,0.45391005277633667,-0.038024306297302246,0.646115243434906,0.4772079586982727,-0.016459142789244652,0.6481780409812927,0.42665719985961914,-0.03127891197800636,0.6491214036941528,0.3919091522693634,-0.04379209503531456,0.6503981351852417,0.36239439249038696,-0.052791524678468704,0.6713148951530457,0.48007282614707947,-0.019152073189616203,0.6802428364753723,0.42457956075668335,-0.03142017498612404,0.6837286353111267,0.38871848583221436,-0.04241050034761429,0.6859008073806763,0.35766056180000305,-0.05022834613919258,0.6938795447349548,0.49466410279273987,-0.023771394044160843,0.7082077264785767,0.4438493847846985,-0.036274973303079605,0.7150788903236389,0.41033077239990234,-0.04491051658987999,0.7196674346923828,0.38059261441230774,-0.050847265869379044,0.712932288646698,0.5197691917419434,-0.029749512672424316,0.7346642017364502,0.4890567660331726,-0.041638556867837906,0.7475292086601257,0.4669617712497711,-0.04685725271701813,0.7585659027099609,0.44701358675956726,-0.0499066598713398
Adios,0.6687236428260803,0.6027321219444275,2.0309134640683624e-07,0.6374282240867615,0.5676634907722473,-0.010680845938622952,0.6247129440307617,0.5164003372192383,-0.014979158528149128,0.6236361861228943,0.4733579158782959,-0.01889272779226303,0.6217555999755859,0.4397358298301697,-0.022375963628292084,0.6586472392082214,0.46523481607437134,-0.0069219148717820644,0.6600695252418518,0.41243410110473633,-0.016150429844856262,0.6615158915519714,0.3799816370010376,-0.024243243038654327,0.6639792323112488,0.35301005840301514,-0.03022204525768757,0.683800995349884,0.4684222340583801,-0.009913580492138863,0.6906545162200928,0.41102418303489685,-0.017026593908667564,0.6945870518684387,0.3750171363353729,-0.02478019706904888,0.6979408860206604,0.34507015347480774,-0.03050469607114792,0.7065404057502747,0.4840538501739502,-0.014732584357261658,0.7210725545883179,0.4337557852268219,-0.0245731882750988,0.728046715259552,0.4026585519313812,-0.031899746507406235,0.7332740426063538,0.37555181980133057,-0.03678182139992714,0.7262789607048035,0.5098380446434021,-0.020433781668543816,0.7489932179450989,0.47835010290145874,-0.030748890712857246,0.7629385590553284,0.4577157497406006,-0.03498848155140877,0.7743313908576965,0.4382402300834656,-0.037137240171432495
