gesture,point_0_x,point_0_y,point_0_z,point_1_x,point_1_y,point_1_z,point_2_x,point_2_y,point_2_z,point_3_x,point_3_y,point_3_z,point_4_x,point_4_y,point_4_z,point_5_x,point_5_y,point_5_z,point_6_x,point_6_y,point_6_z,point_7_x,point_7_y,point_7_z,point_8_x,point_8_y,point_8_z,point_9_x,point_9_y,point_9_z,point_10_x,point_10_y,point_10_z,point_11_x,point_11_y,point_11_z,point_12_x,point_12_y,point_12_z,point_13_x,point_13_y,point_13_z,point_14_x,point_14_y,point_14_z,point_15_x,point_15_y,point_15_z,point_16_x,point_16_y,point_16_z,point_17_x,point_17_y,point_17_z,point_18_x,point_18_y,point_18_z,point_19_x,point_19_y,point_19_z,point_20_x,point_20_y,point_20_z
Hola,0.8016496896743774,0.8009629845619202,4.5812865323568985e-07,0.7256399393081665,0.7756149768829346,-0.02100982330739498,0.6646087169647217,0.7058871388435364,-0.03118637576699257,0.639310359954834,0.6402758955955505,-0.03984162583947182,0.6382704973220825,0.5934270024299622,-0.04799111187458038,0.7222386002540588,0.5442311763763428,-0.01643761806190014,0.7213394045829773,0.43840622901916504,-0.03420798480510712,0.724734902381897,0.37251704931259155,-0.05156601965427399,0.7304434180259705,0.3203529715538025,-0.06413789838552475,0.7697317600250244,0.534641444683075,-0.02143583446741104,0.7697990536689758,0.41647833585739136,-0.033564724028110504,0.7710359692573547,0.34436529874801636,-0.04586345702409744,0.7743774652481079,0.28776872158050537,-0.05523872748017311,0.8156189322471619,0.5450526475906372,-0.03008025512099266,0.8154107928276062,0.4311668276786804,-0.04322924092411995,0.8150360584259033,0.36387863755226135,-0.05032280087471008,0.8165009617805481,0.310779333114624,-0.05527956783771515,0.8615522384643555,0.5737656354904175,-0.04131113737821579,0.8651331067085266,0.4828678369522095,-0.05470629408955574,0.8636640310287476,0.43014848232269287,-0.05714011564850807,0.8611370325088501,0.3868815302848816,-0.05765235424041748
Hola,0.8085391521453857,0.7400698065757751,5.665942808263935e-07,0.7309597134590149,0.6996245384216309,-0.022271757945418358,0.6729580163955688,0.6207032203674316,-0.03318134322762489,0.6583372950553894,0.5360192656517029,-0.04470321536064148,0.6975037455558777,0.5176986455917358,-0.05556470528244972,0.7285991311073303,0.4680333137512207,0.0022096801549196243,0.7246532440185547,0.3678746819496155,-0.012858358211815357,0.7252659797668457,0.30711987614631653,-0.031121132895350456,0.7289411425590515,0.2558222711086273,-0.045625779777765274,0.7737746238708496,0.457547664642334,-0.002532061655074358,0.7712857723236084,0.3473440706729889,-0.010818541049957275,0.770585834980011,0.28042691946029663,-0.022706352174282074,0.771669328212738,0.22441887855529785,-0.03230340778827667,0.8173922896385193,0.46613040566444397,-0.01261710375547409,0.8157437443733215,0.3636052906513214,-0.020010074600577354,0.8136782646179199,0.3033365309238434,-0.025738148018717766,0.812343180179596,0.25292643904685974,-0.030675023794174194,0.8617705702781677,0.4939526915550232,-0.026778200641274452,0.8626455068588257,0.4099995493888855,-0.031395670026540756,0.8608740568161011,0.3620527386665344,-0.03041558898985386,0.8580495119094849,0.3219047486782074,-0.030024202540516853
Hola,0.8119823932647705,0.7134242653846741,4.4383546082826797e-07,0.7354233264923096,0.6774719953536987,-0.022352302446961403,0.6759917140007019,0.5965387225151062,-0.03307914361357689,0.6657407879829407,0.5084467530250549,-0.04421309009194374,0.7096543312072754,0.4903157949447632,-0.05460720881819725,0.7310551404953003,0.446037232875824,-0.00018680703942663968,0.7271915078163147,0.3463629484176636,-0.015358831733465195,0.7298955321311951,0.288891464471817,-0.03307228162884712,0.7351243495941162,0.24135825037956238,-0.04732667654752731,0.7766960859298706,0.4340701103210449,-0.004774423316121101,0.7737298607826233,0.3218895196914673,-0.013899254612624645,0.7728569507598877,0.25833097100257874,-0.02511746622622013,0.7728233933448792,0.20570892095565796,-0.034267812967300415,0.8206394910812378,0.4407742917537689,-0.014583125710487366,0.8173536062240601,0.3347136378288269,-0.02275443822145462,0.8153672218322754,0.27653688192367554,-0.02787591889500618,0.8140106201171875,0.22840622067451477,-0.03266247361898422,0.8652850985527039,0.4660913050174713,-0.028390327468514442,0.8637998700141907,0.38206467032432556,-0.0337221622467041,0.8621440529823303,0.33543771505355835,-0.032683439552783966,0.8598259091377258,0.29552382230758667,-0.032598529011011124
Hola,0.8089061379432678,0.7050798535346985,3.89959723179345e-07,0.7304389476776123,0.6704782247543335,-0.02163301780819893,0.6707495450973511,0.5904051065444946,-0.029749153181910515,0.659145712852478,0.5015547871589661,-0.03859693184494972,0.7017686367034912,0.48275089263916016,-0.046558231115341187,0.7239164113998413,0.4399268329143524,0.009163509123027325,0.7187067866325378,0.3439938426017761,-0.0034187810961157084,0.7200807929039001,0.28750017285346985,-0.020317375659942627,0.7249172329902649,0.23897399008274078,-0.03494572639465332,0.7673816680908203,0.42652755975723267,0.004699597135186195,0.7634665966033936,0.3195006251335144,-0.0028644688427448273,0.763378918170929,0.25902146100997925,-0.014576403424143791,0.7643089294433594,0.20691776275634766,-0.024662984535098076,0.8096839785575867,0.43214112520217896,-0.005705918185412884,0.8065627217292786,0.3330618441104889,-0.013619417324662209,0.8034974932670593,0.2768557369709015,-0.02025025524199009,0.8006537556648254,0.22924238443374634,-0.02644364908337593,0.8546990752220154,0.4562791883945465,-0.020225727930665016,0.8516527414321899,0.37512537837028503,-0.0258700679987669,0.848945677280426,0.33114105463027954,-0.026562869548797607,0.8456484079360962,0.2922495901584625,-0.028252769261598587
Hola,0.8039095401763916,0.7056540250778198,3.840177100755682e-07,0.725416362285614,0.6728824973106384,-0.018666544929146767,0.6659002304077148,0.5942507386207581,-0.025964977219700813,0.6501398682594299,0.507847785949707,-0.03444868326187134,0.6888262033462524,0.49124622344970703,-0.042410217225551605,0.7169348001480103,0.44322872161865234,0.010154157876968384,0.7104101181030273,0.3458825945854187,-0.002342924242839217,0.7110711336135864,0.2880154252052307,-0.01919938437640667,0.7151572704315186,0.23858164250850677,-0.033719807863235474,0.7596930265426636,0.4294877350330353,0.004180619027465582,0.754482090473175,0.3212730288505554,-0.0035425371024757624,0.7544146776199341,0.25953537225723267,-0.015274233184754848,0.7552058696746826,0.20748379826545715,-0.025306103751063347,0.8010610342025757,0.43495967984199524,-0.007371171843260527,0.7961719632148743,0.33389437198638916,-0.015303332358598709,0.7930247783660889,0.27635353803634644,-0.021846238523721695,0.789892852306366,0.22828006744384766,-0.028003357350826263,0.8457326889038086,0.4590514898300171,-0.022692088037729263,0.8414115309715271,0.37554627656936646,-0.028407640755176544,0.8380223512649536,0.3303286135196686,-0.02907881885766983,0.8334061503410339,0.29031896591186523,-0.03079918585717678
Hola,0.8009942173957825,0.7070087790489197,3.929135630187375e-07,0.722675621509552,0.6765329837799072,-0.019522937014698982,0.6624926328659058,0.5984613299369812,-0.02755460888147354,0.6458238363265991,0.5130902528762817,-0.036419715732336044,0.6821774244308472,0.49513527750968933,-0.04490575194358826,0.7132115960121155,0.4454892873764038,0.0063039083033800125,0.7070382237434387,0.3470047116279602,-0.007286631967872381,0.7068712115287781,0.287964403629303,-0.024576108902692795,0.7098155617713928,0.23777100443840027,-0.03925284370779991,0.7559825778007507,0.4313325583934784,0.00042502599535509944,0.7505149245262146,0.3221627175807953,-0.008110534399747849,0.7496887445449829,0.25894689559936523,-0.01996021531522274,0.7490768432617188,0.2055758237838745,-0.03019210882484913,0.7969326972961426,0.43679535388946533,-0.010871675796806812,0.7916542291641235,0.3357412815093994,-0.01925979182124138,0.7887676954269409,0.2778431177139282,-0.025595419108867645,0.7856063842773438,0.2298649251461029,-0.03172856196761131,0.8407670259475708,0.46060100197792053,-0.025982901453971863,0.8358082175254822,0.3779451549053192,-0.03230327367782593,0.8327486515045166,0.33187615871429443,-0.03306393325328827,0.8284505605697632,0.2912944555282593,-0.03484761342406273
Hola,0.7987403273582458,0.7072762846946716,3.8928530443627096e-07,0.7214915752410889,0.6796152591705322,-0.02072051726281643,0.6606061458587646,0.6014737486839294,-0.029926814138889313,0.642140805721283,0.5167868137359619,-0.039683446288108826,0.6777112483978271,0.4979434609413147,-0.04918282851576805,0.7099139094352722,0.4471615254878998,0.0025816091801971197,0.7018899917602539,0.34919100999832153,-0.012857772409915924,0.7003021836280823,0.28974753618240356,-0.031061630696058273,0.7026251554489136,0.23951849341392517,-0.04598388448357582,0.7518139481544495,0.4327588975429535,-0.00292548188008368,0.7448025345802307,0.3229396343231201,-0.013063712976872921,0.7428103089332581,0.25859779119491577,-0.025387028232216835,0.7417862415313721,0.20447126030921936,-0.035549718886613846,0.7928689122200012,0.43763941526412964,-0.013776378706097603,0.7852492332458496,0.33587923645973206,-0.023293830454349518,0.7811828851699829,0.2766774296760559,-0.030089473351836205,0.777676522731781,0.22717618942260742,-0.036100585013628006,0.8360763788223267,0.4606383144855499,-0.028466999530792236,0.8292133212089539,0.3762756288051605,-0.03555595874786377,0.8250235319137573,0.3286914825439453,-0.036697108298540115,0.8205933570861816,0.2867143750190735,-0.038438085466623306
Hola,0.7970322370529175,0.7080797553062439,4.032132210340933e-07,0.7190626859664917,0.6797342896461487,-0.021192064508795738,0.6587973833084106,0.6019613742828369,-0.03022485226392746,0.6392220854759216,0.5169114470481873,-0.03981354087591171,0.6746353507041931,0.49994051456451416,-0.0489986278116703,0.706577479839325,0.4487018287181854,0.00399491423740983,0.6979801058769226,0.35042357444763184,-0.010732978582382202,0.6963492631912231,0.290979266166687,-0.02868577279150486,0.6986482739448547,0.23972423374652863,-0.043656229972839355,0.748742401599884,0.4340168237686157,-0.001216297154314816,0.7407050132751465,0.32538148760795593,-0.010365625843405724,0.738831639289856,0.2610355019569397,-0.02223898284137249,0.7378745675086975,0.20573881268501282,-0.03228069469332695,0.7900689840316772,0.4388623833656311,-0.01193702407181263,0.7815135717391968,0.3387988209724426,-0.020545022562146187,0.7771621942520142,0.28012150526046753,-0.026705622673034668,0.7732903957366943,0.23023569583892822,-0.03249015659093857,0.8338881731033325,0.46188440918922424,-0.026666026562452316,0.8267776966094971,0.3797872066497803,-0.0328335277736187,0.8230952620506287,0.33266928791999817,-0.03341512009501457,0.8194888234138489,0.2902529239654541,-0.03494318202137947
Hola,0.7966833710670471,0.7091830372810364,4.1521894900142797e-07,0.7182307243347168,0.6800975799560547,-0.021032612770795822,0.6579869985580444,0.6033704876899719,-0.02990482747554779,0.6378430128097534,0.518566906452179,-0.039400774985551834,0.6731047034263611,0.5005186796188354,-0.04833744093775749,0.7034088373184204,0.44997918605804443,0.005267403554171324,0.6941952705383301,0.3515627384185791,-0.00912995170801878,0.6930283308029175,0.2923712730407715,-0.026954619213938713,0.6957192420959473,0.24116307497024536,-0.041816167533397675,0.745297908782959,0.4351297616958618,0.00016797891294118017,0.7370893955230713,0.32750317454338074,-0.008555208332836628,0.7349057197570801,0.2638947069644928,-0.02051577903330326,0.7335940599441528,0.2088407278060913,-0.03061409294605255,0.7864779233932495,0.43920037150382996,-0.010469725355505943,0.7780129909515381,0.3400527238845825,-0.01851760782301426,0.7735045552253723,0.2815338969230652,-0.024615129455924034,0.7695451974868774,0.23150628805160522,-0.030427666381001472,0.8299701809883118,0.4612140655517578,-0.025147393345832825,0.8232752680778503,0.38007673621177673,-0.030636800453066826,0.8202119469642639,0.33300089836120605,-0.0309445820748806,0.8174353241920471,0.29061222076416016,-0.03231986612081528
Hola,0.7893710732460022,0.7107275128364563,4.2410354694766284e-07,0.7103646397590637,0.6805658340454102,-0.01918504759669304,0.6500096917152405,0.6021922826766968,-0.027156122028827667,0.6325299739837646,0.5174800157546997,-0.03620200604200363,0.6689329147338867,0.5028595328330994,-0.04499783739447594,0.6958686113357544,0.4529207944869995,0.007246542721986771,0.6872913241386414,0.3547768294811249,-0.006210516206920147,0.6866013407707214,0.29561376571655273,-0.023605240508913994,0.6895557641983032,0.24417661130428314,-0.038444194942712784,0.7369683980941772,0.4382087290287018,0.0010573521722108126,0.728394091129303,0.32878735661506653,-0.007420836947858334,0.7261462807655334,0.26483190059661865,-0.01961679197847843,0.7246809601783752,0.20964062213897705,-0.03003305196762085,0.7773253917694092,0.4422479271888733,-0.010524122975766659,0.7688344717025757,0.340694785118103,-0.018648777157068253,0.763958215713501,0.28128182888031006,-0.0251922607421875,0.7594342827796936,0.23083645105361938,-0.03136966750025749,0.8211668133735657,0.46370944380760193,-0.025962727144360542,0.8127149939537048,0.37913134694099426,-0.031766071915626526,0.8086549043655396,0.3313894271850586,-0.03235241025686264,0.8041108846664429,0.28846824169158936,-0.034067556262016296
Hola,0.785399317741394,0.7114330530166626,4.0903466924646636e-07,0.7072437405586243,0.6822972297668457,-0.017296485602855682,0.6464926600456238,0.6070519089698792,-0.024709952995181084,0.6273233890533447,0.5245299935340881,-0.03343025967478752,0.6602776050567627,0.5079561471939087,-0.041835006326436996,0.6903147101402283,0.45391643047332764,0.008341102860867977,0.6796513199806213,0.3558734059333801,-0.004353293217718601,0.6784363389015198,0.2974744439125061,-0.020872900262475014,0.6812447309494019,0.24700148403644562,-0.03505351021885872,0.7317906618118286,0.4388408362865448,0.0012458177516236901,0.7216646671295166,0.33023983240127563,-0.006423651706427336,0.7191194891929626,0.26730257272720337,-0.018089426681399345,0.717836320400238,0.21338599920272827,-0.02818203717470169,0.7726158499717712,0.44285038113594055,-0.011035971343517303,0.7631534934043884,0.3430017828941345,-0.01833895407617092,0.7581157088279724,0.28508949279785156,-0.024527866393327713,0.7534403800964355,0.23594659566879272,-0.030830474570393562,0.8164794445037842,0.4648783206939697,-0.026991430670022964,0.8089386224746704,0.38421905040740967,-0.03189820796251297,0.8052198886871338,0.3388277292251587,-0.032036494463682175,0.8011480569839478,0.2977088391780853,-0.033654194325208664
