gesture,point_0_x,point_0_y,point_0_z,point_1_x,point_1_y,point_1_z,point_2_x,point_2_y,point_2_z,point_3_x,point_3_y,point_3_z,point_4_x,point_4_y,point_4_z,point_5_x,point_5_y,point_5_z,point_6_x,point_6_y,point_6_z,point_7_x,point_7_y,point_7_z,point_8_x,point_8_y,point_8_z,point_9_x,point_9_y,point_9_z,point_10_x,point_10_y,point_10_z,point_11_x,point_11_y,point_11_z,point_12_x,point_12_y,point_12_z,point_13_x,point_13_y,point_13_z,point_14_x,point_14_y,point_14_z,point_15_x,point_15_y,point_15_z,point_16_x,point_16_y,point_16_z,point_17_x,point_17_y,point_17_z,point_18_x,point_18_y,point_18_z,point_19_x,point_19_y,point_19_z,point_20_x,point_20_y,point_20_z
Pololos,0.536952018737793,0.7943809628486633,-1.2453671160983504e-07,0.5390034317970276,0.743261456489563,-0.008203809149563313,0.5211536884307861,0.6870764493942261,-0.013061793521046638,0.49829670786857605,0.6465924978256226,-0.016999125480651855,0.48488202691078186,0.6135993003845215,-0.020658545196056366,0.468863308429718,0.6915537118911743,-0.010479366406798363,0.46344900131225586,0.678376317024231,-0.01945565454661846,0.4819527864456177,0.691138505935669,-0.02743530087172985,0.49386024475097656,0.7036170363426208,-0.032563116401433945,0.45953652262687683,0.7256892919540405,-0.010929466225206852,0.45873090624809265,0.7175928950309753,-0.014950907789170742,0.47677838802337646,0.7272972464561462,-0.01883275993168354,0.48705920577049255,0.7370187640190125,-0.023310471326112747,0.4587331712245941,0.7615623474121094,-0.012122235260903835,0.45886433124542236,0.753136396408081,-0.016748400405049324,0.4734591245651245,0.7595911622047424,-0.014058391563594341,0.48237887024879456,0.7668870687484741,-0.013397474773228168,0.46238744258880615,0.7945551872253418,-0.013850610703229904,0.46005842089653015,0.7876973748207092,-0.01556982472538948,0.47282499074935913,0.7922496199607849,-0.009837917983531952,0.4801766872406006,0.7979205846786499,-0.005785655230283737
Pololos,0.5317773222923279,0.7931656837463379,-9.434140224584553e-08,0.5339673161506653,0.7405331134796143,-0.006499091628938913,0.5174102187156677,0.6856077909469604,-0.01141520868986845,0.4987757205963135,0.6440891623497009,-0.01637662574648857,0.48836711049079895,0.6115813851356506,-0.020912179723381996,0.4661749303340912,0.6991322636604309,-0.006519299931824207,0.46383294463157654,0.679390549659729,-0.015253637917339802,0.48267003893852234,0.6921676397323608,-0.022914770990610123,0.4916229844093323,0.7045204043388367,-0.02779277414083481,0.45857736468315125,0.7340964674949646,-0.008291115052998066,0.4608951210975647,0.7172911167144775,-0.01266478467732668,0.4789084196090698,0.7277838587760925,-0.016338558867573738,0.48712772130966187,0.7381715774536133,-0.019983233883976936,0.4582005739212036,0.7696906328201294,-0.010919773019850254,0.4606562852859497,0.7534152269363403,-0.014288326725363731,0.4752936363220215,0.7612857818603516,-0.010889998637139797,0.4822666049003601,0.7698008418083191,-0.009621890261769295,0.4614092707633972,0.8024973273277283,-0.014217614196240902,0.461554616689682,0.7880604267120361,-0.013862350024282932,0.47451215982437134,0.7926120758056641,-0.007307908497750759,0.4810420274734497,0.7994476556777954,-0.00274340040050447
Pololos,0.3078000843524933,0.7373414039611816,-1.8504174192912615e-07,0.30632132291793823,0.6798502802848816,-0.0007674003136344254,0.31685149669647217,0.6262642741203308,-0.006321672350168228,0.33052921295166016,0.5922335982322693,-0.012700208462774754,0.3436545431613922,0.5735777616500854,-0.017672529444098473,0.3705073893070221,0.6344399452209473,-0.0108399149030447,0.4150085747241974,0.6160968542098999,-0.020618056878447533,0.40735572576522827,0.6203513145446777,-0.025952933356165886,0.390733927488327,0.6290446519851685,-0.02737550437450409,0.38505634665489197,0.6699041128158569,-0.015682071447372437,0.4245167374610901,0.6465793251991272,-0.019574586302042007,0.41432639956474304,0.6482152342796326,-0.01889928989112377,0.39732491970062256,0.6578636765480042,-0.01786220073699951,0.39314576983451843,0.7040500640869141,-0.02047242596745491,0.42193087935447693,0.680609405040741,-0.020152730867266655,0.41222068667411804,0.6823829412460327,-0.013706238009035587,0.39847663044929504,0.6905750036239624,-0.010165637359023094,0.3967132568359375,0.7350994944572449,-0.02556459605693817,0.4179866909980774,0.7121096849441528,-0.022824421525001526,0.407673180103302,0.7136623859405518,-0.01414589211344719,0.3965412378311157,0.7219991683959961,-0.007650500629097223
Pololos,0.541165828704834,0.7637204527854919,2.994034886683039e-08,0.5375521183013916,0.6997095942497253,-0.0013222226407378912,0.518973171710968,0.6411601305007935,-0.004229564685374498,0.49651676416397095,0.5973816514015198,-0.007258364465087652,0.4784698486328125,0.5689462423324585,-0.009278771467506886,0.47970786690711975,0.655432403087616,-0.006705723237246275,0.4466160237789154,0.633460283279419,-0.010102156549692154,0.4601803421974182,0.6398699283599854,-0.011688527651131153,0.47467195987701416,0.64849853515625,-0.011204316280782223,0.4676894247531891,0.6911922097206116,-0.0072040255181491375,0.44362306594848633,0.6664966940879822,-0.004319688305258751,0.45664480328559875,0.6695806384086609,-0.0020406031981110573,0.46906739473342896,0.6769929528236389,-0.0016580885276198387,0.4609193205833435,0.7259882688522339,-0.007466351613402367,0.44679826498031616,0.7017239928245544,-0.001535307732410729,0.45723289251327515,0.7036328315734863,0.004730040207505226,0.46845489740371704,0.7109938859939575,0.0065694390796124935,0.45719897747039795,0.756422221660614,-0.00814736820757389,0.44629377126693726,0.7322615385055542,-0.0011004834668710828,0.4565006196498871,0.7333210110664368,0.006995760835707188,0.46563130617141724,0.7387776970863342,0.012188015505671501
Pololos,0.30488651990890503,0.7379723191261292,-2.2753791029117565e-07,0.3014867603778839,0.6714032292366028,-0.00093788281083107,0.3122844398021698,0.6144766807556152,-0.006409516558051109,0.33453238010406494,0.5816282033920288,-0.012572129257023335,0.3555763065814972,0.5855539441108704,-0.017078684642910957,0.37041303515434265,0.6232883930206299,-0.006976258475333452,0.4024507999420166,0.6031389832496643,-0.013065163977444172,0.39055877923965454,0.6093026399612427,-0.016817938536405563,0.3756130039691925,0.6204981207847595,-0.018691422417759895,0.38767701387405396,0.6574667692184448,-0.010802583768963814,0.4145853519439697,0.6326161623001099,-0.010447422973811626,0.40318411588668823,0.6345812678337097,-0.009046475403010845,0.38876354694366455,0.6459668278694153,-0.009456533938646317,0.3977271020412445,0.690816342830658,-0.014642813242971897,0.4174548089504242,0.6665891408920288,-0.011778789572417736,0.40685757994651794,0.6682722568511963,-0.006056600715965033,0.39299142360687256,0.6779869198799133,-0.0044076344929635525,0.4023711383342743,0.720604419708252,-0.018935197964310646,0.4163666367530823,0.6990876793861389,-0.014408956281840801,0.4058721661567688,0.6994094252586365,-0.007006253115832806,0.39416566491127014,0.7063037157058716,-0.0023158672265708447
Pololos,0.5264411568641663,0.7476581931114197,3.252200286851803e-08,0.5243943333625793,0.6838633418083191,-0.0004011457785964012,0.505784273147583,0.6255552172660828,-0.0020494565833359957,0.47524431347846985,0.5865700840950012,-0.00269969436340034,0.4527757465839386,0.6004623174667358,-0.0024280590005218983,0.4688929319381714,0.643777072429657,-0.008408264257013798,0.4339194893836975,0.618964433670044,-0.010045060887932777,0.44960612058639526,0.6243148446083069,-0.011346254497766495,0.463296502828598,0.6329479217529297,-0.011085458099842072,0.4543238878250122,0.6774888634681702,-0.007714008912444115,0.43161439895629883,0.6485432982444763,-0.0025599300861358643,0.4443719685077667,0.6494252681732178,-0.0003254735784139484,0.45618999004364014,0.6568868160247803,-0.0006090811220929027,0.44488662481307983,0.7093867659568787,-0.005891071166843176,0.4348571002483368,0.6804835796356201,0.0025522829964756966,0.44494330883026123,0.680718183517456,0.0076050227507948875,0.45541539788246155,0.6877760291099548,0.007848273031413555,0.4386826455593109,0.7364974021911621,-0.004297023173421621,0.43633097410202026,0.7074454426765442,0.004763748962432146,0.4461393356323242,0.7102748155593872,0.012014754116535187,0.4548686742782593,0.7171856760978699,0.01598585955798626
Pololos,0.30579784512519836,0.7343958020210266,-2.0408036505159544e-07,0.30290108919143677,0.6704545021057129,-0.000813653867226094,0.3129763901233673,0.6148968935012817,-0.007074712309986353,0.33284297585487366,0.5825493335723877,-0.013992969878017902,0.35351887345314026,0.5823154449462891,-0.019528478384017944,0.3713400065898895,0.6219387054443359,-0.009707042016088963,0.4060591459274292,0.6052682399749756,-0.01695801317691803,0.39589542150497437,0.6120008826255798,-0.021699123084545135,0.38037770986557007,0.6219619512557983,-0.023936642333865166,0.38747820258140564,0.6570827960968018,-0.013635912910103798,0.41441798210144043,0.6369878053665161,-0.012923805974423885,0.4040016233921051,0.6400169730186462,-0.011202666908502579,0.38966110348701477,0.6499447226524353,-0.011780504137277603,0.3964940905570984,0.6913431286811829,-0.017409412190318108,0.41615790128707886,0.6713098883628845,-0.014052649959921837,0.40626972913742065,0.674530565738678,-0.007570919580757618,0.3922324478626251,0.6833080649375916,-0.005759745836257935,0.40057575702667236,0.7217766046524048,-0.021596966311335564,0.415475070476532,0.7035203576087952,-0.01685752533376217,0.40485286712646484,0.7055941820144653,-0.008476457558572292,0.392976313829422,0.7123613953590393,-0.003108453704044223
Pololos,0.5244054794311523,0.7461372017860413,-2.3878264698851126e-08,0.5230858325958252,0.6817870736122131,-0.0006378445541486144,0.505250096321106,0.6245799660682678,-0.002669787500053644,0.475376695394516,0.5828366279602051,-0.0036376365460455418,0.45252150297164917,0.5952165722846985,-0.0036154226399958134,0.4677467346191406,0.644669771194458,-0.01049858145415783,0.4337173104286194,0.6167693138122559,-0.01302105188369751,0.45014289021492004,0.6221846342086792,-0.014139343984425068,0.4651520252227783,0.6328757405281067,-0.013637364841997623,0.45320677757263184,0.6783321499824524,-0.009907878004014492,0.4322078824043274,0.6471002697944641,-0.004367792513221502,0.44558238983154297,0.6484523415565491,-0.0011276636505499482,0.45662611722946167,0.6563951373100281,-0.001373835257254541,0.44416674971580505,0.7097561955451965,-0.00825976300984621,0.4340452253818512,0.6795881390571594,0.00011496579827507958,0.44439640641212463,0.6799030303955078,0.005980471149086952,0.4545213282108307,0.6882358193397522,0.00628378801047802,0.438364714384079,0.7360002994537354,-0.006884492002427578,0.4350437521934509,0.7054967284202576,0.0019339228747412562,0.44484853744506836,0.7080227136611938,0.009504018351435661,0.4533332586288452,0.7155691385269165,0.013406218029558659
Pololos,0.30770620703697205,0.7363229990005493,-2.2139137456633762e-07,0.3060929775238037,0.671826183795929,-0.005353753920644522,0.3173964321613312,0.6150223612785339,-0.01306467317044735,0.33465802669525146,0.5723346471786499,-0.0205109640955925,0.3539089560508728,0.543057918548584,-0.026017984375357628,0.37256622314453125,0.6270607113838196,-0.011864063329994678,0.4043930768966675,0.603285551071167,-0.020825427025556564,0.3923031985759735,0.6109098196029663,-0.02739061787724495,0.3768788278102875,0.6238340735435486,-0.03063904494047165,0.3896283805370331,0.661968469619751,-0.013256387785077095,0.4136219024658203,0.6362590193748474,-0.013470337726175785,0.4023137390613556,0.6384042501449585,-0.013110153377056122,0.388496458530426,0.6487705111503601,-0.015137778595089912,0.39823347330093384,0.6949207782745361,-0.015012377873063087,0.4161326289176941,0.6718357801437378,-0.012890682555735111,0.4056583642959595,0.6737923622131348,-0.006994100287556648,0.3925178647041321,0.6829681396484375,-0.005830564070492983,0.4025476574897766,0.7239181995391846,-0.01745152473449707,0.4153082072734833,0.7036139369010925,-0.013850039802491665,0.40407851338386536,0.7049283981323242,-0.006275554653257132,0.3929121494293213,0.7121457457542419,-0.001731507247313857
Pololos,0.5215824246406555,0.74543297290802,-2.3771603352429338e-08,0.5196610689163208,0.6818082332611084,-0.00023837390472181141,0.5038962364196777,0.6279265880584717,-0.0019185817800462246,0.4800219237804413,0.5821114182472229,-0.00293202162720263,0.4561850428581238,0.5645514130592346,-0.00283426814712584,0.46513086557388306,0.6430037021636963,-0.009640203788876534,0.432195246219635,0.6182734966278076,-0.011371588334441185,0.4474457800388336,0.6232818365097046,-0.011384078301489353,0.46126699447631836,0.6331468820571899,-0.010056874714791775,0.45133349299430847,0.6765723824501038,-0.009253318421542645,0.43105682730674744,0.6489475965499878,-0.0037300714757293463,0.44411730766296387,0.6515329480171204,-2.3867341951699927e-05,0.45498377084732056,0.6594077944755554,0.00013976552872918546,0.4428759813308716,0.7085045576095581,-0.007932713255286217,0.43345674872398376,0.6811769604682922,5.4835334594827145e-05,0.4438135623931885,0.682913064956665,0.006383191794157028,0.4539887309074402,0.6915724277496338,0.007183176465332508,0.4373839497566223,0.7358081340789795,-0.006828107871115208,0.4335286617279053,0.707801342010498,0.0011392177548259497,0.44388440251350403,0.7115567922592163,0.00879592914134264,0.45268744230270386,0.719919741153717,0.013164885342121124
